"name","longitude","latitude","issues","prov","key","datasetKey","publishingOrgKey","publishingCountry","protocol","lastCrawled","lastParsed","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","scientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","dateIdentified","year","month","day","eventDate","modified","lastInterpreted","references","identifiers","facts","relations","class","countryCode","country","rightsHolder","identifier","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","license","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","occurrenceRemarks","identificationID","coordinateUncertaintyInMeters","geodeticDatum","eventTime","lifeStage","continent","stateProvince","recordNumber","locality","county","language","preparations","reproductiveCondition","fieldNumber","collectionID","establishmentMeans","institutionID","type","occurrenceStatus","locationRemarks","higherGeography","nomenclaturalCode","startDayOfYear","accessRights","higherClassification","scientificNameID","eventRemarks","locationID","elevation","elevationAccuracy","sex","endDayOfYear","ownerInstitutionCode","datasetID","verbatimElevation","individualCount","georeferenceVerificationStatus","dynamicProperties","vernacularName","disposition","created","associatedSequences","ID_ntb","dataID"
"Ambystoma tigrinum",-108.24,35.88,"cudc,cuiv,gass84,refuriiv","gbif",1010031291,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.209+0000","2014-09-04T18:16:42.265+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.748+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544998",NA,NA,NA,NA,NA,"1010031291","HM544998","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544998",55,"ID: 55"
"Ambystoma tigrinum",-94.87,41.22,"cudc,cuiv,gass84,refuriiv","gbif",1010031490,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.708+0000","2014-09-04T18:16:42.866+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.115+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544948",NA,NA,NA,NA,NA,"1010031490","HM544948","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544948",57,"ID: 57"
"Ambystoma tigrinum",-108.74,45.11,"cudc,cuiv,gass84,refuriiv","gbif",1010022352,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:26.857+0000","2014-09-04T18:16:26.876+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.157+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544497",NA,NA,NA,NA,NA,"1010022352","HM544497","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544497",69,"ID: 69"
"Ambystoma tigrinum",-95.07,39.79,"cudc,cuiv,gass84,refuriiv","gbif",1010031406,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.526+0000","2014-09-04T18:16:42.547+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.864+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544960",NA,NA,NA,NA,NA,"1010031406","HM544960","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544960",74,"ID: 74"
"Ambystoma tigrinum",-111.4,34.45,"cudc,cuiv,gass84,refuriiv","gbif",1010022124,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:26.367+0000","2014-09-04T18:16:26.399+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:46.012+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544608",NA,NA,NA,NA,NA,"1010022124","HM544608","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544608",78,"ID: 78"
"Ambystoma tigrinum",-95.43,47.65,"cudc,cuiv,gass84,refuriiv","gbif",1010022288,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:26.643+0000","2014-09-04T18:16:26.663+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.732+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544492",NA,NA,NA,NA,NA,"1010022288","HM544492","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544492",79,"ID: 79"
"Ambystoma tigrinum",-110.93,40.19,"cudc,cuiv,gass84,refuriiv","gbif",1010022302,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:26.662+0000","2014-09-04T18:16:26.684+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.210+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544582",NA,NA,NA,NA,NA,"1010022302","HM544582","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544582",80,"ID: 80"
"Ambystoma tigrinum",-96.37,38.28,"cudc,cuiv,gass84,refuriiv","gbif",1010031358,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.368+0000","2014-09-04T18:16:42.469+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.143+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544958",NA,NA,NA,NA,NA,"1010031358","HM544958","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544958",84,"ID: 84"
"Ambystoma tigrinum",-112.55,37.1,"cudc,cuiv,gass84,refuriiv","gbif",1010031389,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.511+0000","2014-09-04T18:16:42.536+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.118+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM545047",NA,NA,NA,NA,NA,"1010031389","HM545047","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM545047",85,"ID: 85"
"Ambystoma tigrinum",-104.26,41.72,"cudc,cuiv,gass84,refuriiv","gbif",1010031413,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.531+0000","2014-09-04T18:16:42.550+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.727+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM545068",NA,NA,NA,NA,NA,"1010031413","HM545068","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM545068",86,"ID: 86"
"Ambystoma tigrinum",-104.36,43.08,"cudc,cuiv,gass84,refuriiv","gbif",1010031417,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.533+0000","2014-09-04T18:16:42.596+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:46.583+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM545075",NA,NA,NA,NA,NA,"1010031417","HM545075","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM545075",87,"ID: 87"
"Ambystoma tigrinum",-99.7,35.9,"cudc,cuiv,gass84,refuriiv","gbif",1010022242,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:26.561+0000","2014-09-04T18:16:26.606+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.807+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544544",NA,NA,NA,NA,NA,"1010022242","HM544544","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544544",91,"ID: 91"
"Ambystoma tigrinum",-104.46,41.37,"cudc,cuiv,gass84,refuriiv","gbif",1010022337,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:26.798+0000","2014-09-04T18:16:26.860+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:46.647+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544601",NA,NA,NA,NA,NA,"1010022337","HM544601","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544601",94,"ID: 94"
"Ambystoma tigrinum",-112.69,42.21,"cudc,cuiv,gass84,refuriiv","gbif",1010031194,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.008+0000","2014-09-04T18:16:42.130+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.599+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544952",NA,NA,NA,NA,NA,"1010031194","HM544952","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544952",96,"ID: 96"
"Ambystoma tigrinum",-105.42,37.55,"cudc,cuiv,gass84,refuriiv","gbif",1010031223,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.071+0000","2014-09-04T18:16:42.149+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.134+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544938",NA,NA,NA,NA,NA,"1010031223","HM544938","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544938",97,"ID: 97"
"Ambystoma tigrinum",-112.12,42.12,"cudc,cuiv,gass84,refuriiv","gbif",1010031271,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.150+0000","2014-09-04T18:16:42.215+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:45.962+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544955",NA,NA,NA,NA,NA,"1010031271","HM544955","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544955",98,"ID: 98"
"Ambystoma tigrinum",-106.55,36.75,"cudc,cuiv,gass84,refuriiv","gbif",1010031317,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.265+0000","2014-09-04T18:16:42.371+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.687+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544999",NA,NA,NA,NA,NA,"1010031317","HM544999","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544999",99,"ID: 99"
"Ambystoma tigrinum",-100.38,35.01,"cudc,cuiv,gass84,refuriiv","gbif",1010031394,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.517+0000","2014-09-04T18:16:42.544+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.766+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM545039",NA,NA,NA,NA,NA,"1010031394","HM545039","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM545039",100,"ID: 100"
"Ambystoma tigrinum",-109.54,40.46,"cudc,cuiv,gass84,refuriiv","gbif",1010031492,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.715+0000","2014-09-04T18:16:42.873+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:46.032+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM545051",NA,NA,NA,NA,NA,"1010031492","HM545051","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM545051",101,"ID: 101"
"Ambystoma tigrinum",-98.01,42.06,"cudc,cuiv,gass84,refuriiv","gbif",1010022315,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:26.677+0000","2014-09-04T18:16:26.793+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.736+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544512",NA,NA,NA,NA,NA,"1010022315","HM544512","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544512",103,"ID: 103"
"Ambystoma tigrinum",-98.7,41,"cudc,cuiv,gass84,refuriiv","gbif",1010031378,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.465+0000","2014-09-04T18:16:42.522+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.599+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544986",NA,NA,NA,NA,NA,"1010031378","HM544986","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544986",104,"ID: 104"
"Ambystoma tigrinum",-105.28,36.51,"cudc,cuiv,gass84,refuriiv","gbif",1010031450,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:42.639+0000","2014-09-04T18:16:42.816+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.110+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544989",NA,NA,NA,NA,NA,"1010031450","HM544989","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544989",105,"ID: 105"
"Ambystoma tigrinum",-106.65,37.65,"cudc,cuiv,gass84,refuriiv","gbif",1010022212,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:26.493+0000","2014-09-04T18:16:26.583+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.121+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544470",NA,NA,NA,NA,NA,"1010022212","HM544470","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544470",106,"ID: 106"
"Ambystoma tigrinum",-98.49,44.29,"cudc,cuiv,gass84,refuriiv","gbif",1010022216,"ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","GB","DWC_ARCHIVE","2014-09-04T18:16:26.495+0000","2014-09-04T18:16:26.574+0000","none","UNKNOWN",2431993,1,44,131,953,3101,2431549,2431993,"Ambystoma tigrinum (Green, 1825)","Animalia","Chordata","Caudata","Ambystomatidae","Ambystoma","Ambystoma tigrinum","Ambystoma","tigrinum","SPECIES",NA,2009,1,1,2008-12-31,"2011-08-11T22:00:00.000+0000","2016-04-15T12:00:44.086+0000",NA,"none","none","none","Amphibia","US","United States",NA,"HM544561",NA,NA,NA,NA,NA,"1010022216","HM544561","8305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-07-06","HM544561",107,"ID: 107"
