"name","longitude","latitude","prov","date","key","rcID"
"Puma concolor",-117.506965,33.611023,"gbif","2017-10-22",1802660532,"340"
"Puma concolor",-117.409215,33.664597,"gbif","2017-10-16",1802659637,"341"
"Puma concolor",-93.666676,16.999429,"gbif","2017-10-16",1806329643,"342"
"Puma concolor",-121.396919,37.165731,"gbif","2017-10-27",1702486784,"343"
"Puma concolor",-117.506912,33.611014,"gbif","2017-10-10",1802660492,"344"
"Puma concolor",-122.426042,38.54545,"gbif","2017-10-04",1702486838,"345"
"Puma concolor",-116.52019,32.70269,"gbif","2017-10-02",1668891310,"346"
"Puma concolor",-122.453069,38.569611,"gbif","2017-10-18",1836668020,"347"
"Puma concolor",-121.397241,37.165201,"gbif","2017-10-18",1702486902,"348"
"Puma concolor",-93.6448,16.999994,"gbif","2017-10-20",1677327085,"349"
"Puma concolor",-116.47123,33.09777,"gbif","2017-10-08",1677282536,"350"
"Puma concolor",-121.425748,37.04786,"gbif","2017-10-11",1699387236,"351"
"Puma concolor",-116.52027,32.70146,"gbif","2017-10-02",1668891365,"352"
"Puma concolor",-110.565192,32.385863,"gbif","2017-10-05",1677279528,"353"
"Puma concolor",-121.425469,37.047098,"gbif","2017-10-11",1703191418,"354"
"Puma concolor",-122.238547,37.408875,"gbif","2017-10-13",1883973732,"355"
"Puma concolor",-122.433395,38.575621,"gbif","2017-10-18",1836667884,"356"
"Puma concolor",-117.560252,33.719605,"gbif","2017-10-10",1802660500,"357"
"Puma concolor",-116.558,32.909,"gbif","2017-10-09",1802648701,"358"
"Puma concolor",-110.908364,32.46022,"gbif","2017-10-04",1891359391,"359"
"Puma concolor",-122.132667,37.053211,"gbif","2017-11-25",1703208268,"360"
"Puma concolor",-92.997111,15.877511,"gbif","2017-11-28",1802705366,"361"
"Puma concolor",-108.365965,31.132112,"gbif","2017-11-27",1802711862,"362"
"Puma concolor",-111.137084,31.365971,"gbif","2017-11-04",1891359674,"363"
"Puma concolor",-116.424531,33.371525,"gbif","2017-11-18",1883571881,"364"
"Puma concolor",-110.620118,31.846006,"gbif","2017-11-18",1807279045,"365"
"Puma concolor",-111.137021,31.365981,"gbif","2017-11-04",1702482435,"366"
"Puma concolor",-78.635331,0.117589,"gbif","2017-11-14",1831229656,"367"
"Puma concolor",-108.592695,32.847503,"gbif","2017-11-04",1883571671,"368"
"Puma concolor",-110.605522,31.845325,"gbif","2017-11-18",1802643383,"369"
"Puma concolor",-121.427598,37.045523,"gbif","2017-11-28",1802692985,"370"
"Puma concolor",-122.43826,37.744638,"gbif","2017-11-03",1702485022,"371"
"Puma concolor",-74.355706,6.814001,"gbif","2017-11-21",1837767505,"372"
"Puma concolor",-110.602083,31.845067,"gbif","2017-11-18",1802643324,"373"
"Puma concolor",-110.612116,31.845081,"gbif","2017-11-18",1802643382,"374"
"Puma concolor",-118.37863,34.111893,"gbif","2017-11-09",1807288608,"375"
"Puma concolor",-111.13782,31.365994,"gbif","2017-11-04",1891359691,"376"
"Puma concolor",-110.604661,31.845211,"gbif","2017-11-18",1802643379,"377"
"Puma concolor",-108.359801,31.101911,"gbif","2017-11-30",1802711834,"378"
"Puma concolor",-116.377204,33.098397,"gbif","2017-11-19",1891287114,"379"
"Puma concolor",-121.425813,37.047933,"gbif","2017-12-12",1802693143,"380"
"Puma concolor",-122.503473,38.473871,"gbif","2017-12-27",1807280370,"381"
"Puma concolor",-109.931919,31.901583,"gbif","2017-12-13",1932324162,"382"
"Puma concolor",-74.322583,6.76099,"gbif","2017-12-24",1948747318,"383"
"Puma concolor",-74.381769,6.684012,"gbif","2017-12-26",1948747309,"384"
"Puma concolor",-83.557658,8.546267,"gbif","2017-12-12",1847410241,"385"
"Puma concolor",-120.908867,39.273172,"gbif","2017-12-27",1913206375,"386"
"Puma concolor",-109.936212,31.908283,"gbif","2017-12-13",1932324166,"387"
"Puma concolor",-122.487292,37.572639,"gbif","2017-12-16",1802699162,"388"
"Puma concolor",-74.206322,6.960559,"gbif","2017-12-22",1920835774,"389"
"Puma concolor",-116.420833,33.367222,"gbif","2017-12-04",1806338267,"390"
"Puma concolor",-74.304525,6.96043,"gbif","2017-12-25",1920835786,"391"
"Puma concolor",-116.48178,33.154915,"gbif","2017-12-02",1802648980,"392"
"Puma concolor",-105.074069,39.418945,"gbif","2017-12-23",1806331635,"393"
"Puma concolor",-122.587753,38.406178,"gbif","2017-12-01",1836672271,"394"
"Puma concolor",-121.425592,37.047493,"gbif","2017-12-07",1802692996,"395"
"Puma concolor",-121.385692,37.185077,"gbif","2017-12-31",1802772629,"396"
"Puma concolor",-107.389035,39.594577,"gbif","2017-12-29",1847428853,"397"
"Puma concolor",-121.38567,37.185054,"gbif","2017-12-09",1802686252,"398"
"Puma concolor",-121.38648,37.191804,"gbif","2017-12-14",1802693003,"399"
"Puma concolor",-116.480864,33.154476,"gbif","2017-12-02",1802648985,"400"
"Puma concolor",-110.933331,32.456605,"gbif","2017-12-04",1802655666,"401"
"Puma concolor",-74.22125,6.733862,"gbif","2017-12-16",1914329319,"402"
"Puma concolor",-122.22393,37.403615,"gbif","2016-01-27",1253300373,"403"
"Puma concolor",-106.636823,33.045015,"gbif","2016-01-28",1500068933,"404"
"Puma concolor",-89.830527,18.282007,"gbif","2016-01-21",1249300037,"405"
"Puma concolor",-110.577798,31.84673,"gbif","2016-01-29",1249282110,"406"
"Puma concolor",-121.429413,37.123404,"gbif","2016-01-25",1453072933,"407"
"Puma concolor",-116.300271,33.13669,"gbif","2016-01-27",1453401172,"408"
"Puma concolor",-63.895798,-17.581194,"gbif","2016-01-24",1880662623,"409"
"Puma concolor",-108.536988,32.649582,"gbif","2016-01-03",1807268044,"410"
"Puma concolor",-63.862839,-17.619155,"gbif","2016-01-25",1913716095,"411"
"Puma concolor",-108.537174,32.652819,"gbif","2016-01-03",1227769897,"412"
"Puma concolor",-110.383434,31.526111,"gbif","2016-01-21",1249277646,"413"
"Puma concolor",-105.983391,23.291377,"gbif","2016-01-05",1453309814,"414"
"Puma concolor",-101.55336,24.608208,"gbif","2016-02-15",1621771978,"415"
"Puma concolor",-121.414807,37.037037,"gbif","2016-02-05",1699388018,"416"
"Puma concolor",-109.155814,31.231366,"gbif","2016-02-28",1257409838,"417"
"Puma concolor",-119.175707,38.030757,"gbif","2016-02-11",1944389556,"418"
"Puma concolor",-101.224605,21.063259,"gbif","2016-02-20",1880666540,"419"
"Puma concolor",-122.10066,37.300017,"gbif","2016-02-20",1253304487,"420"
"Puma concolor",-121.858989,37.172782,"gbif","2016-03-26",1265543012,"421"
"Puma concolor",-108.540405,32.644586,"gbif","2016-03-20",1913716145,"422"
"Puma concolor",-119.168862,38.015161,"gbif","2016-03-12",1944415538,"423"
"Puma concolor",-122.491388,38.378003,"gbif","2016-03-29",1500229020,"424"
"Puma concolor",-119.303064,34.425606,"gbif","2016-03-19",1262387892,"425"
"Puma concolor",-108.541417,32.643663,"gbif","2016-03-20",1883566583,"426"
"Puma concolor",-104.653751,20.424881,"gbif","2016-03-12",1703132207,"427"
"Puma concolor",-81.483987,26.076829,"gbif","2016-03-14",1269541759,"428"
"Puma concolor",-100.271576,25.54286,"gbif","2016-03-15",1262378330,"429"
"Puma concolor",-122.399362,37.447416,"gbif","2016-03-20",1262384113,"430"
"Puma concolor",-117.75243,34.165245,"gbif","2016-04-16",1898844333,"431"
"Puma concolor",-118.315069,34.08269,"gbif","2016-04-20",1265587741,"432"
"Puma concolor",-117.97102,34.153118,"gbif","2016-04-03",1453403237,"433"
"Puma concolor",-103.676588,19.503827,"gbif","2016-04-30",1899816322,"434"
"Puma concolor",-105.296381,40.035733,"gbif","2016-04-06",1265560371,"435"
"Puma concolor",-117.871097,34.011431,"gbif","2016-04-21",1273855053,"436"
"Puma concolor",-70.817673,-13.806409,"gbif","2016-04-20",1913204544,"437"
"Puma concolor",-118.237249,34.139882,"gbif","2016-04-14",1265583864,"438"
"Puma concolor",-111.060176,32.300745,"gbif","2016-04-03",1986620324,"439"
"Puma concolor",-106.27141,23.697443,"gbif","2016-04-22",1931496741,"440"
"Puma concolor",-123.032867,40.375488,"gbif","2016-04-09",1453080988,"441"
"Puma concolor",-100.931257,25.277414,"gbif","2016-05-28",1272098246,"442"
"Puma concolor",-121.657181,48.645562,"gbif","2016-05-27",1270051294,"443"
"Puma concolor",-121.649621,48.781903,"gbif","2016-05-24",1562876372,"444"
"Puma concolor",-118.942721,34.074323,"gbif","2016-05-19",1269579192,"445"
"Puma concolor",-71.22122,-29.864772,"gbif","2016-05-13",1806353983,"446"
"Puma concolor",-105.069939,39.409612,"gbif","2016-05-18",1836678339,"447"
"Puma concolor",-116.59182,32.938337,"gbif","2016-05-08",1453085590,"448"
"Puma concolor",-96.673481,17.180204,"gbif","2016-05-26",1848785956,"449"
"Puma concolor",-104.109831,21.060241,"gbif","2016-05-09",1269567514,"450"
"Puma concolor",-122.385554,37.581595,"gbif","2016-06-10",1272105036,"451"
"Puma concolor",-109.00895,32.20008,"gbif","2016-06-17",1932926673,"452"
"Puma concolor",-122.298346,48.714581,"gbif","2016-06-05",1453091380,"453"
"Puma concolor",-106.626134,23.700454,"gbif","2016-06-29",1453383436,"454"
"Puma concolor",-122.065106,37.313942,"gbif","2016-06-04",1272095354,"455"
"Puma concolor",-106.623108,23.686995,"gbif","2016-06-29",1453383307,"456"
"Puma concolor",-77.171417,7.412861,"gbif","2016-07-10",1705207264,"457"
"Puma concolor",-109.178921,31.87907,"gbif","2016-07-24",1621782464,"458"
"Puma concolor",-116.080856,32.574013,"gbif","2016-07-23",1323027908,"459"
"Puma concolor",-119.705464,39.129939,"gbif","2016-07-06",1291111128,"460"
"Puma concolor",-122.385515,37.581693,"gbif","2016-07-29",1291155945,"461"
"Puma concolor",-106.598969,23.663393,"gbif","2016-07-06",1453379548,"462"
"Puma concolor",-121.543962,37.19693,"gbif","2016-07-20",1453462894,"463"
"Puma concolor",-109.15639,31.90157,"gbif","2016-08-31",1315069170,"464"
"Puma concolor",-117.272015,49.606674,"gbif","2016-08-17",1453422633,"465"
"Puma concolor",-119.70734,38.559121,"gbif","2016-08-05",1291669500,"466"
"Puma concolor",-119.818063,39.151605,"gbif","2016-08-12",1305132237,"467"
"Puma concolor",-116.557337,32.907168,"gbif","2016-08-07",1453101172,"468"
"Puma concolor",-106.662215,23.622134,"gbif","2016-08-14",1453383937,"469"
"Puma concolor",-121.543658,37.195029,"gbif","2016-09-03",1699386816,"470"
"Puma concolor",-114.359024,48.984376,"gbif","2016-09-12",1315083788,"471"
"Puma concolor",-73.968722,11.323722,"gbif","2016-09-25",1657216930,"472"
"Puma concolor",-106.046884,23.355593,"gbif","2016-09-15",1453395139,"473"
"Puma concolor",-47.997523,-15.90527,"gbif","2016-09-19",1807270350,"474"
"Puma concolor",-75.571222,9.627556,"gbif","2016-09-17",1657216941,"475"
"Puma concolor",-122.455763,38.548317,"gbif","2016-09-12",1837057209,"476"
"Puma concolor",-106.046841,23.355692,"gbif","2016-09-07",1453395132,"477"
"Puma concolor",-118.31,34.32,"gbif","2016-09-22",1453158719,"478"
"Puma concolor",-102.689614,22.084303,"gbif","2016-09-03",1323013906,"479"
"Puma concolor",-105.91537,23.155069,"gbif","2016-09-14",1453394985,"480"
"Puma concolor",-56.087017,-19.588499,"gbif","2016-09-09",1835320639,"481"
"Puma concolor",-108.49459,38.39973,"gbif","2016-09-25",1847965802,"482"
"Puma concolor",-89.891789,18.362631,"gbif","2016-09-12",1323000492,"483"
"Puma concolor",-59.508231,-26.708307,"gbif","2016-09-09",1807272084,"484"
"Puma concolor",-106.041627,23.356381,"gbif","2016-09-30",1453395062,"485"
"Puma concolor",-121.455334,37.145184,"gbif","2016-10-24",1453462860,"486"
"Puma concolor",-110.045229,31.917252,"gbif","2016-10-30",1453182456,"487"
"Puma concolor",-73.793,2.261,"gbif","2016-10-11",1804707606,"488"
"Puma concolor",-106.656545,23.658043,"gbif","2016-10-12",1453394362,"489"
"Puma concolor",-108.3922,38.45099,"gbif","2016-10-28",1847965593,"490"
"Puma concolor",-110.559926,32.910181,"gbif","2016-10-05",1500319361,"491"
"Puma concolor",-118.32,47.81,"gbif","2016-10-07",1802530795,"492"
"Puma concolor",-123.447876,44.060453,"gbif","2016-10-01",1453152214,"493"
"Puma concolor",-122.16958,37.042049,"gbif","2016-10-05",1932340639,"494"
"Puma concolor",-105.198354,39.546077,"gbif","2016-10-07",1847965702,"495"
"Puma concolor",-106.379027,23.635954,"gbif","2016-10-30",1453217020,"496"
"Puma concolor",-110.560613,32.90937,"gbif","2016-10-30",1500319427,"497"
"Puma concolor",-106.636884,23.667569,"gbif","2016-10-06",1453394474,"498"
"Puma concolor",-108.536935,32.654413,"gbif","2016-10-16",1453148022,"499"
"Puma concolor",-105.333455,39.953335,"gbif","2016-10-12",1453138329,"500"
"Puma concolor",-106.647441,23.667481,"gbif","2016-10-20",1453390605,"501"
"Puma concolor",-110.445879,32.898525,"gbif","2016-11-16",1500319421,"502"
"Puma concolor",-96.716383,17.153498,"gbif","2016-11-14",1453242985,"503"
"Puma concolor",-124.125389,44.132859,"gbif","2016-11-15",1703170801,"504"
"Puma concolor",-120.311845,41.269403,"gbif","2016-12-29",1457583964,"505"
"Puma concolor",-105.063922,39.437572,"gbif","2016-12-08",1453271865,"506"
"Puma concolor",-105.23916,40.109066,"gbif","2016-12-28",1847555902,"507"
"Puma concolor",-100.324556,21.314583,"gbif","2016-12-20",1802678365,"508"
"Puma concolor",-121.480662,37.10976,"gbif","2016-12-30",1703129710,"509"
"Puma concolor",-119.879853,34.792755,"gbif","2016-12-11",1453411394,"510"
"Puma concolor",-121.207962,36.525475,"gbif","2016-12-07",1453289766,"511"
"Puma concolor",-109.480627,32.896401,"gbif","2016-12-04",1500319254,"512"
"Puma concolor",-110.34766,31.81558,"gbif","2016-12-04",1453360945,"513"
"Puma concolor",-110.3569,31.81431,"gbif","2016-12-04",1453360894,"514"
"Puma concolor",-121.949971,36.519534,"gbif","2016-12-04",1453264329,"515"
"Puma concolor",-121.479658,37.10832,"gbif","2016-12-31",1703129711,"516"
"Puma concolor",-124.08707,49.234313,"gbif","2016-12-30",1899763498,"517"
"Puma concolor",-121.465607,37.164917,"gbif","2015-01-27",1699388085,"518"
"Puma concolor",-72.881925,-51.158701,"gbif","2015-01-30",1986579443,"519"
"Puma concolor",-52.208594,-15.881654,"gbif","2015-01-17",1847549327,"520"
"Puma concolor",-118.987687,34.364283,"gbif","2015-01-22",1935575576,"521"
"Puma concolor",-121.401484,37.050199,"gbif","2015-01-27",1699388182,"522"
"Puma concolor",-111.358221,44.861512,"gbif","2015-01-06",1703229382,"523"
"Puma concolor",-71.461433,5.92835,"gbif","2015-02-16",1090383909,"524"
"Puma concolor",-79.289149,9.386367,"gbif","2015-02-11",1453426096,"525"
"Puma concolor",-71.457083,5.934317,"gbif","2015-02-14",1090383908,"526"
"Puma concolor",-71.473133,5.924767,"gbif","2015-02-14",1090383917,"527"
"Puma concolor",-71.524783,6.007717,"gbif","2015-02-23",1090383030,"528"
"Puma concolor",-117.052168,49.679733,"gbif","2015-02-02",1265589482,"529"
"Puma concolor",-71.545633,5.988517,"gbif","2015-02-23",1090383073,"530"
"Puma concolor",-110.552905,32.05238,"gbif","2015-02-08",1065608240,"531"
"Puma concolor",-104.993508,36.434322,"gbif","2015-02-21",1913178241,"532"
"Puma concolor",-107.204231,32.910372,"gbif","2015-02-23",1500068970,"533"
"Puma concolor",-97.96707,17.498947,"gbif","2015-02-02",1848785797,"534"
"Puma concolor",-112.694843,33.933178,"gbif","2015-03-31",1132412415,"535"
"Puma concolor",-108.536614,32.648764,"gbif","2015-03-29",1088932270,"536"
"Puma concolor",-121.703473,37.016217,"gbif","2015-03-01",1088908556,"537"
"Puma concolor",-108.907673,33.21434,"gbif","2015-03-06",1500068973,"538"
"Puma concolor",-107.00499,34.107036,"gbif","2015-03-20",1500068995,"539"
"Puma concolor",-116.060847,46.021224,"gbif","2015-03-09",1305163061,"540"
"Puma concolor",-107.235142,32.923296,"gbif","2015-04-20",1500068991,"541"
"Puma concolor",-100.863764,29.798547,"gbif","2015-04-17",1453341353,"542"
"Puma concolor",-108.333998,31.580295,"gbif","2015-04-01",1500069033,"543"
"Puma concolor",-96.547293,17.101848,"gbif","2015-04-20",1880591811,"544"
"Puma concolor",-74.352417,7.164778,"gbif","2015-04-26",1638730110,"545"
"Puma concolor",-74.349778,7.143833,"gbif","2015-04-21",1638730106,"546"
"Puma concolor",-70.152016,6.098086,"gbif","2015-04-12",1676080381,"547"
"Puma concolor",-105.989141,23.353544,"gbif","2015-05-29",1453309503,"548"
"Puma concolor",-105.973821,23.311873,"gbif","2015-05-25",1453309678,"549"
"Puma concolor",-110.662205,31.985748,"gbif","2015-05-09",1099958698,"550"
"Puma concolor",-105.548916,22.677065,"gbif","2015-05-15",1453313410,"551"
"Puma concolor",-106.014805,23.36952,"gbif","2015-05-28",1453316233,"552"
"Puma concolor",-105.569,22.591428,"gbif","2015-05-21",1453313447,"553"
"Puma concolor",-105.948329,23.30334,"gbif","2015-05-19",1453309829,"554"
"Puma concolor",-105.989099,23.353525,"gbif","2015-05-12",1453309593,"555"
"Puma concolor",-110.049055,31.915307,"gbif","2015-05-03",1099958552,"556"
"Puma concolor",-105.929575,23.332799,"gbif","2015-05-20",1453309674,"557"
"Puma concolor",-105.069079,39.40933,"gbif","2015-05-03",1836677285,"558"
"Puma concolor",-105.989206,23.353505,"gbif","2015-05-29",1453309604,"559"
"Puma concolor",-115.292687,35.272128,"gbif","2015-05-24",1913660440,"560"
"Puma concolor",-105.983734,23.290313,"gbif","2015-05-29",1453309857,"561"
"Puma concolor",-105.569,22.59119,"gbif","2015-05-20",1453313533,"562"
"Puma concolor",-74.352694,7.169611,"gbif","2015-05-03",1638730034,"563"
"Puma concolor",-105.991287,23.410012,"gbif","2015-06-19",1453316244,"564"
"Puma concolor",-106.003647,23.35904,"gbif","2015-06-25",1453309537,"565"
"Puma concolor",-106.00399,23.359119,"gbif","2015-06-25",1453309550,"566"
"Puma concolor",-108.04598,38.11669,"gbif","2015-06-08",1847965805,"567"
"Puma concolor",-105.989141,23.353603,"gbif","2015-06-24",1453309609,"568"
"Puma concolor",-105.991974,23.290313,"gbif","2015-06-25",1453309897,"569"
"Puma concolor",-105.573678,22.669739,"gbif","2015-06-25",1453313391,"570"
"Puma concolor",-122.490178,37.788056,"gbif","2015-06-30",1099976911,"571"
"Puma concolor",-106.003604,23.358922,"gbif","2015-06-06",1453309580,"572"
"Puma concolor",-105.99206,23.290391,"gbif","2015-06-23",1453309925,"573"
"Puma concolor",-121.726333,37.373603,"gbif","2015-06-20",1099960641,"574"
"Puma concolor",-106.003304,23.358646,"gbif","2015-06-23",1453309577,"575"
"Puma concolor",-120.340897,46.956659,"gbif","2015-06-06",1932361266,"576"
"Puma concolor",-108.539136,33.059685,"gbif","2015-06-22",1098919054,"577"
"Puma concolor",-105.988541,23.256901,"gbif","2015-06-27",1453309892,"578"
"Puma concolor",-105.989163,23.353564,"gbif","2015-06-24",1453309401,"579"
"Puma concolor",-64.947258,-32.352541,"gbif","2015-06-08",1883970868,"580"
"Puma concolor",-106.003947,23.359001,"gbif","2015-06-16",1453309468,"581"
"Puma concolor",-105.974486,23.31938,"gbif","2015-06-27",1453309619,"582"
"Puma concolor",-103.345069,29.346289,"gbif","2015-06-07",1453057663,"583"
"Puma concolor",-106.003604,23.359119,"gbif","2015-07-23",1453309456,"584"
"Puma concolor",-105.991631,23.411272,"gbif","2015-07-19",1453316229,"585"
"Puma concolor",-106.003346,23.358646,"gbif","2015-07-18",1453309519,"586"
"Puma concolor",-106.003561,23.358843,"gbif","2015-07-16",1453309512,"587"
"Puma concolor",-105.989227,23.353623,"gbif","2015-07-29",1453309612,"588"
"Puma concolor",-105.974572,23.319361,"gbif","2015-07-13",1453309684,"589"
"Puma concolor",-105.983562,23.290549,"gbif","2015-07-16",1453309944,"590"
"Puma concolor",-116.316676,32.726734,"gbif","2015-08-19",1890690932,"591"
"Puma concolor",-105.983992,23.290549,"gbif","2015-08-11",1453309935,"592"
"Puma concolor",-105.939467,23.303438,"gbif","2015-08-01",1453309745,"593"
"Puma concolor",-105.989227,23.353662,"gbif","2015-08-11",1453309630,"594"
"Puma concolor",-105.989249,23.353722,"gbif","2015-08-12",1453309637,"595"
"Puma concolor",-106.058578,23.381495,"gbif","2015-08-09",1453316194,"596"
"Puma concolor",-106.003346,23.358765,"gbif","2015-08-05",1453309561,"597"
"Puma concolor",-93.622543,16.175049,"gbif","2015-08-04",1677327009,"598"
"Puma concolor",-106.047935,23.409381,"gbif","2015-08-05",1453316250,"599"
"Puma concolor",-73.786389,10.123056,"gbif","2015-08-25",1829120918,"600"
"Puma concolor",-105.973864,23.31207,"gbif","2015-08-26",1453309695,"601"
"Puma concolor",-116.400727,33.185573,"gbif","2015-08-15",1453412083,"602"
"Puma concolor",-56.962383,-19.493931,"gbif","2015-08-15",1835320829,"603"
"Puma concolor",-105.979271,23.382283,"gbif","2015-08-09",1453316231,"604"
"Puma concolor",-120.567784,38.459475,"gbif","2015-08-07",1135210977,"605"
"Puma concolor",-106.01532,23.369362,"gbif","2015-09-09",1453316242,"606"
"Puma concolor",-112.408971,34.864498,"gbif","2015-09-28",1880661804,"607"
"Puma concolor",-105.973907,23.31207,"gbif","2015-09-02",1453309644,"608"
"Puma concolor",-108.505453,32.696912,"gbif","2015-09-06",1883566073,"609"
"Puma concolor",-118.290117,35.672372,"gbif","2015-09-24",1677347823,"610"
"Puma concolor",-93.646054,16.159035,"gbif","2015-09-29",1677333409,"611"
"Puma concolor",-122.576251,38.405708,"gbif","2015-09-04",1837057223,"612"
"Puma concolor",-108.536411,32.648652,"gbif","2015-09-06",1883566072,"613"
"Puma concolor",-105.541255,40.267954,"gbif","2015-09-13",1265538469,"614"
"Puma concolor",-110.039421,31.869523,"gbif","2015-09-13",1143540899,"615"
"Puma concolor",-74.774844,6.441948,"gbif","2015-09-14",1291091841,"616"
"Puma concolor",-105.998132,23.346393,"gbif","2015-09-08",1453309442,"617"
"Puma concolor",-108.53651,32.64867,"gbif","2015-09-06",1883566071,"618"
"Puma concolor",-93.623359,16.175949,"gbif","2015-09-27",1703196418,"619"
"Puma concolor",-110.043769,31.917933,"gbif","2015-09-12",1143540104,"620"
"Puma concolor",-105.983455,23.291732,"gbif","2015-10-14",1453309839,"621"
"Puma concolor",-105.567627,22.56797,"gbif","2015-10-17",1453316556,"622"
"Puma concolor",-110.183379,31.691705,"gbif","2015-10-28",1211983163,"623"
"Puma concolor",-105.983455,23.291594,"gbif","2015-10-13",1453309810,"624"
"Puma concolor",-108.538313,32.656096,"gbif","2015-10-25",1932359133,"625"
"Puma concolor",-73.163937,-51.18339,"gbif","2015-10-17",1805393158,"626"
"Puma concolor",-91.119189,17.252876,"gbif","2015-11-19",1262370253,"627"
"Puma concolor",-105.39477,41.244876,"gbif","2015-11-07",1932360024,"628"
"Puma concolor",-105.983348,23.291574,"gbif","2015-11-28",1453309858,"629"
"Puma concolor",-105.98352,23.291574,"gbif","2015-11-13",1453309846,"630"
"Puma concolor",-116.045151,32.48428,"gbif","2015-11-02",1323003335,"631"
"Puma concolor",-110.844861,30.789463,"gbif","2015-11-29",1932360150,"632"
"Puma concolor",-93.677459,17.011977,"gbif","2015-11-12",1677329317,"633"
"Puma concolor",-116.079483,32.572277,"gbif","2015-11-24",1323003273,"634"
"Puma concolor",-118.249279,34.152096,"gbif","2015-12-13",1563422842,"635"
"Puma concolor",-108.537129,32.65093,"gbif","2015-12-06",1227744866,"636"
"Puma concolor",-118.207273,34.000498,"gbif","2015-12-08",1563422722,"637"
"Puma concolor",-93.718357,17.041358,"gbif","2015-12-05",1677338463,"638"
"Puma concolor",-105.983434,23.291436,"gbif","2015-12-16",1453309896,"639"
"Puma concolor",-107.063451,34.438672,"gbif","2015-12-26",1500068975,"640"
"Puma concolor",-98.887939,23.328858,"gbif","2015-12-01",1913720029,"641"
"Puma concolor",-108.798294,27.004201,"gbif","2015-12-18",1586099940,"642"
"Puma concolor",-108.427016,31.922716,"gbif","2015-12-10",1500068964,"643"
"Puma concolor",-122.645721,44.854771,"gbif","2015-12-26",1227762534,"644"
"Puma concolor",-107.222013,33.159427,"gbif","2015-12-09",1500068971,"645"
"Puma concolor",-108.80722,27.01509,"gbif","2015-12-18",1883973265,"646"
"Puma concolor",-110.636959,32.003564,"gbif","2015-12-07",1227745894,"647"
"Puma concolor",-110.653522,32.038604,"gbif","2015-12-04",1913716057,"648"
"Puma concolor",-119.310219,34.446556,"gbif","2015-12-14",1453385104,"649"
"Puma concolor",-100.099657,21.535962,"gbif","2015-12-22",1500310174,"650"
"Puma concolor",-110.274209,32.352515,"gbif","2015-12-13",1880662437,"651"
"Puma concolor",-110.636358,32.008804,"gbif","2015-12-07",1913716050,"652"
"Puma concolor",-120.884671,35.254246,"gbif","2015-12-20",1249280442,"653"
"Puma concolor",-90.91284,37.721349,"gbif","2014-01-09",1453261747,"654"
"Puma concolor",-110.594477,31.783373,"gbif","2014-01-21",891036393,"655"
"Puma concolor",-71.45191,-39.585951,"gbif","2014-01-16",1944371115,"656"
"Puma concolor",-108.09944,38.39354,"gbif","2014-01-17",1847965495,"657"
"Puma concolor",-108.943948,32.006756,"gbif","2014-01-10",1912818593,"658"
"Puma concolor",-96.384938,16.976893,"gbif","2014-01-15",1848785942,"659"
"Puma concolor",-110.583419,31.839211,"gbif","2014-01-16",891034184,"660"
"Puma concolor",-110.577885,31.845971,"gbif","2014-02-25",891052199,"661"
"Puma concolor",-103.849554,21.903234,"gbif","2014-02-17",1836676558,"662"
"Puma concolor",-103.23427,29.20924,"gbif","2014-02-15",891046669,"663"
"Puma concolor",-120.042944,34.708222,"gbif","2014-02-19",891053342,"664"
"Puma concolor",-110.183038,31.706837,"gbif","2014-02-13",891047000,"665"
"Puma concolor",-103.250502,29.211368,"gbif","2014-02-15",891046739,"666"
"Puma concolor",-108.30007,38.21662,"gbif","2014-02-04",1847965491,"667"
"Puma concolor",-103.236002,29.211183,"gbif","2014-02-15",1453512361,"668"
"Puma concolor",-106.02538,34.16566,"gbif","2014-02-13",1891261882,"669"
"Puma concolor",-107.51442,34.542937,"gbif","2014-02-13",1891261959,"670"
"Puma concolor",-117.304453,49.535968,"gbif","2014-03-17",1273853685,"671"
"Puma concolor",-122.495027,37.552131,"gbif","2014-03-28",899958455,"672"
"Puma concolor",-122.457712,37.526609,"gbif","2014-03-28",899958249,"673"
"Puma concolor",-122.291908,37.445732,"gbif","2014-03-28",899957612,"674"
"Puma concolor",-122.457669,37.526584,"gbif","2014-03-26",899957518,"675"
"Puma concolor",-108.515103,31.89959,"gbif","2014-04-07",1912818625,"676"
"Puma concolor",-114.21228,38.99134,"gbif","2014-04-18",1802547441,"677"
"Puma concolor",-96.547536,17.101607,"gbif","2014-04-03",1848786014,"678"
"Puma concolor",-110.586747,31.771416,"gbif","2014-05-16",911493810,"679"
"Puma concolor",-103.236941,29.213545,"gbif","2014-05-09",1453542738,"680"
"Puma concolor",-103.201617,29.327339,"gbif","2014-05-19",1453484728,"681"
"Puma concolor",-118.707275,44.45731,"gbif","2014-05-11",1805377231,"682"
"Puma concolor",-106.59399,23.678675,"gbif","2014-06-10",911508084,"683"
"Puma concolor",-107.83917,38.35783,"gbif","2014-06-25",1847965388,"684"
"Puma concolor",-107.83888,38.21945,"gbif","2014-06-01",1847965708,"685"
"Puma concolor",-109.156422,31.901519,"gbif","2014-06-15",1024189647,"686"
"Puma concolor",-106.578027,23.746786,"gbif","2014-06-08",1847637255,"687"
"Puma concolor",-118.319825,35.789078,"gbif","2014-06-11",1898846284,"688"
